Word,DensityAtRadius0.550,DensityAtRadius0.525,DensityAtRadius0.500,DensityAtRadius0.475,DensityAtRadius0.450,DensityAtRadius0.425,DensityAtRadius0.400,DensityAtRadius0.375,DensityAtRadius0.350,GrowthAtRadius0.550,GrowthAtRadius0.525,GrowthAtRadius0.500,GrowthAtRadius0.475,GrowthAtRadius0.450,GrowthAtRadius0.425,GrowthAtRadius0.400,GrowthAtRadius0.375,GrowthAtRadius0.350,IsNeologism
noir,0,0,2,12,57,171,351,591,899,NaN,NaN,-0.09349640167517957,-0.07669699966768567,-0.018175693354699048,-0.04018789225660188,-0.05638497431968042,-0.03366571223968241,-0.014141407017588526,0
erudition,23,47,98,200,395,751,1313,2115,3321,-0.030181442593013946,-0.08574722912302071,0.0638889186723683,0.061559202442293695,0.09764241377456147,0.09448090072904655,0.1189139234480451,0.14399281272208198,0.15437967815529197,0
scepticism,56,129,285,543,959,1596,2381,3396,4664,0.28566655571015814,0.20966354706185947,0.2172660996313048,0.2017746772117226,0.19163820406017745,0.19351472883991228,0.1805219116711639,0.1695585784348226,0.16294891083821303,0
feeder,1,2,4,21,57,172,431,966,1955,0.667392503743741,0.5370604693853156,0.41930889647173364,0.46608608026338727,0.4702758958561559,0.46978296261436253,0.43506590575908943,0.4164936506128795,0.3894483491970192,0
characterization,8,22,53,150,332,716,1357,2296,3629,0.2579238308205378,0.21383088006634646,0.3525497600764377,0.3798800565911043,0.4145413183589525,0.3953794483217878,0.39600849551934175,0.3744223077948441,0.3505993244462079,0
anthropologist,36,65,102,186,320,605,1065,1976,3385,0.5936831690105144,0.5687037359928528,0.5744038301620616,0.5170652039178744,0.49055120961177534,0.43802924384779623,0.4318069970591997,0.4033544952000004,0.38036889935715684,0
bracket,0,0,2,3,8,36,111,312,789,NaN,NaN,0.782196959711558,0.7402648636392609,0.6894168412293726,0.5405277458789777,0.4748312056286606,0.45914982133508286,0.43706424059948307,0
baritone,17,33,57,115,194,326,521,894,1463,0.526274486991192,0.5854499309928707,0.5571395897325825,0.5288793744618346,0.48974544606485426,0.44929408199379167,0.4249959467728255,0.4009675814443771,0.37722540879435096,0
bibliography,2,5,16,23,55,120,232,474,917,0.038751383253417225,-0.20329166058649975,-0.032500699140472364,0.06874288091766445,0.11986645833877044,0.11758133232772826,0.12445436947394883,0.2009701029920245,0.23093320431284337,0
stucco,76,123,207,326,562,948,1570,2437,3721,0.42821059187147664,0.3409344287639781,0.3256861835512218,0.31573425085826073,0.30163003229350854,0.26697295846714575,0.2647933809611692,0.2611351700101277,0.26619874457298837,0
ailment,81,135,201,305,413,576,779,1021,1486,0.6796867832500797,0.6422317884990142,0.6010636797230121,0.5467027773900456,0.5157150818177807,0.49580263660387836,0.48603308775314613,0.4633827646199853,0.42908001658180145,0
mushroom,0,2,12,56,148,295,600,1181,2062,NaN,0.32278288521003307,0.3787025919618503,0.4416604121150695,0.41881450960039307,0.3786404128933458,0.32901836400497425,0.28680904784775546,0.2861033236057977,0
flier,8,22,43,97,177,322,634,1185,2137,0.6770610141601404,0.5695655989438136,0.5170137086474521,0.5045917298781115,0.4651336749046376,0.4305092447761837,0.4320010510035084,0.4138784946044163,0.4046720816452832,0
displacement,7,25,87,212,515,1058,1861,3051,4665,0.33598506475687245,0.3395144255753489,0.38304421356133855,0.37958041945292187,0.3610416295959167,0.3658506303386562,0.3725905660278333,0.3653579095923258,0.3474947970244777,0
computation,7,15,40,103,269,585,1226,2189,3481,0.1626630153571437,0.33540048450683047,0.36083916380562886,0.3968194579453426,0.4028473827012925,0.3961319081487505,0.37973793974679415,0.36977414078521553,0.3610942255547462,0
creativity,116,302,595,1088,1730,2615,3776,5000,5000,0.5365189780254686,0.47680281156269677,0.42970531449090077,0.4094841838749781,0.3951255713825787,0.3747630782129775,0.35337463354375515,0.33690035259988294,0.33690035259988294,0
dissertation,6,7,11,28,43,89,180,373,787,-0.4406108247098866,-0.42617003315100704,-0.32492555615510826,-0.10267456108648505,-0.10170439759069921,0.031995928258842364,0.1075114195183794,0.1649245770652593,0.19697715945633829,0
travail,0,1,1,6,11,45,175,458,934,NaN,-0.8740970072239421,-0.8740970072239421,-0.40109701016557625,-0.32448918488461453,-0.16736737942967023,-0.07576227048287991,-0.09148278844269563,-0.07508733484793775,0
pantheon,2,6,14,38,99,185,364,695,1357,0.25242032610064624,0.21244335975788783,0.03165618846778622,0.0515199979874432,0.0917847204214147,0.09198151086686904,0.09529884786798641,0.10985197407002908,0.13424140226590994,0
specification,6,25,63,196,452,928,1696,2780,4253,-0.013277277929855114,0.19157651203751083,0.29714581085733177,0.30634176384816353,0.33899155452923196,0.3270426857846052,0.33643542127962905,0.3286218876295403,0.32310935563321996,0
coordinator,24,47,84,182,360,641,1075,1695,2612,0.7816864309716052,0.7087759572433884,0.6677745669780374,0.6211105364994458,0.5894529075764987,0.5700788203342083,0.5481648216077414,0.53058586111705,0.5087022404438625,0
semester,3,12,26,41,74,118,218,393,749,0.5711856021321662,0.6098549385475952,0.5840325894864427,0.5792475267608955,0.6062881913467655,0.5569215041369491,0.4994940709960731,0.4672790444287087,0.4383138618183156,0
lawsuit,3,5,10,20,46,98,196,440,1002,0.6964812655893068,0.4511483724338577,0.56894406352237,0.5516416911216296,0.40695380046498597,0.3849595051025498,0.40158464844195874,0.4199928356065242,0.4116271230753391,0
contributor,1,3,6,16,32,63,133,339,735,-0.7007223942208461,0.18885448916408673,0.5398229039994434,0.49655269014766235,0.5971999380219304,0.5528153750437033,0.4570145339544924,0.445094349977193,0.43823445520471893,0
arcade,9,18,45,105,210,363,635,1105,1828,0.21806030738871687,0.1983799169789285,0.24805908052028422,0.28443121158693485,0.26459626028500205,0.2581847735380014,0.2562083775032854,0.26547523000021783,0.26298282767998604,0
viz,0,1,1,1,2,8,49,178,553,NaN,-0.3768702910719317,-0.3768702910719317,-0.3768702910719317,-0.541892317878587,-0.05277040451079845,-0.06330488816808492,0.002609849334371461,0.05409242147749296,0
dolphin,2,3,15,47,116,229,412,727,1318,0.304437564499484,-0.0029422180783812055,0.25631245020099874,0.14433527989196468,0.13664525595822136,0.13542683706354489,0.15742444404349007,0.18734869523890635,0.20528539322296913,0
nomenclature,5,15,62,155,324,646,1251,2158,3586,0.23131786101339163,0.26784248126950133,0.2942844746612719,0.30016214394515317,0.28511248350544904,0.28709747358763366,0.269824812268853,0.2659049375932018,0.2508786713248106,0
keyboard,10,25,50,96,201,384,720,1403,2499,0.4432717903703753,0.6067731949404043,0.5486495391726485,0.49553595278738766,0.47801052962215373,0.4732438631458944,0.4496021805574136,0.4328240683255016,0.40245291673889677,0
fixture,0,0,0,0,1,21,83,232,617,NaN,NaN,NaN,NaN,0.5669494435461436,0.5377326703245263,0.4215205482833637,0.41794126885576416,0.3892349974320023,0
rancher,13,31,45,71,162,306,562,1073,1913,0.49083093919966747,0.48979556313891925,0.5234403558634135,0.5021746404589785,0.474960400023143,0.41965682791726483,0.3958193801072361,0.37642132166005626,0.36173641183392924,0
renovation,0,5,15,41,81,184,426,952,1863,NaN,0.20654109801155948,0.4028264415089588,0.30059634935022206,0.337827682424186,0.4080937240177206,0.3748916894971964,0.3793055321162685,0.3541006196032546,0
curvature,174,339,619,1016,1517,2271,3255,4572,5000,0.20976035501508739,0.24797896988844106,0.2658262408718511,0.28108093760576885,0.2966850321934598,0.2913252265885972,0.29579880275218823,0.29856946885612456,0.2951752433282126,0
forefront,0,0,2,2,4,11,31,112,284,NaN,NaN,0.33956822958966015,0.33956822958966015,0.5375722941019595,0.49399914934803596,0.5116579838431686,0.5449021571940574,0.5016447794433816,0
implementation,153,291,527,841,1259,1939,2799,3881,5000,0.5828479188846403,0.5724071706188087,0.5485781345263244,0.5194167535208551,0.486601462786502,0.4549986353729442,0.43376291328174016,0.40918066956013255,0.3907521408074972,0
compilation,7,14,41,105,252,474,977,1830,3182,-0.29906978582489074,0.033294162945135354,0.05126687723624095,0.20759095253387655,0.24749933351799125,0.2794661039471154,0.31167267952225153,0.3125424533369512,0.31424479526902316,0
activist,10,21,56,124,283,521,900,1507,2397,0.6352810354105993,0.661013090843243,0.6657060924295679,0.6037345994556577,0.5667500292732942,0.5383243178268764,0.5183914963057512,0.5060644990111033,0.4714811251267496,0
pageantry,5,7,10,22,46,90,196,441,912,-0.7263157894736841,-0.6380873072990705,-0.6855804251925184,-0.42839067008748566,-0.25485886984758904,-0.11043020938731847,-0.020956093473580937,0.014571522511700286,0.044410379268298474,0
ornamentation,25,57,103,183,360,682,1209,2148,3547,0.21724058848171388,0.14754961121797988,0.1284282566937318,0.13920797328475654,0.13364358920233152,0.15823472536355798,0.1657873544768881,0.16118009692891558,0.1757434713065612,0
supplier,13,32,75,169,348,686,1268,2153,3388,0.6538792951051858,0.5893001695568004,0.5745673880860648,0.5613763849687511,0.5379250138288841,0.5153062377270263,0.5040326315999953,0.4793171271738916,0.46596607343332935,0
variant,0,1,5,18,68,220,636,1524,2990,NaN,0.7024279379294481,0.5940334027408609,0.4949974701355391,0.47063261266380846,0.4321294268514002,0.3798893713609623,0.3701306816466732,0.3531987300364104,0
modem,0,4,21,74,236,556,1124,2053,3428,NaN,0.44441556858634235,0.36605455602102605,0.37664107459140206,0.36452483606910824,0.3452179950608717,0.349511921829565,0.3408367993584159,0.3228844254700592,0
shingle,1,2,10,34,105,294,675,1405,2479,0.7998614906099846,0.7453400874210998,0.5558949323062977,0.39123665476181485,0.3771475695061142,0.2880087809279463,0.22784001363718692,0.23443583756248576,0.23521739861762359,0
receptionist,13,28,50,97,227,478,933,1720,2937,0.7135225883132091,0.5632152882796245,0.47875161262982807,0.47948713957114664,0.4475634686877793,0.41044730405703345,0.40375732880276105,0.3749059197466348,0.3631555342302593,0
anti-semitism,36,78,147,265,463,811,1419,2338,3688,0.6153986029492333,0.5785893851491343,0.5279523540806126,0.5215705179905115,0.48413462472809365,0.4274924003162107,0.38345940214029867,0.3564870471700614,0.33904869051270176,0
infiltration,10,26,64,134,262,594,1183,2237,3815,0.642538327941622,0.6894944387333811,0.5839093165039565,0.59005485974407,0.5353946454242107,0.4984389268958897,0.46572587688925404,0.428660684219689,0.3938579201572448,0
pastry,194,281,418,552,760,999,1369,1989,3039,0.5144375031326475,0.4734689213440087,0.4241811903733398,0.3911738059407922,0.36980589003958275,0.3347877903821613,0.29526005441148717,0.2684115393183728,0.24382120484362124,0
boyfriend,20,54,150,324,765,1449,2393,3700,5000,0.5472672098094502,0.41054290033357543,0.3863297054257029,0.3824092075849546,0.33823695428540873,0.3272999480014706,0.31715228124728984,0.30007040489445436,0.2912045258531824,0
nylon,59,122,220,402,652,1098,1856,2958,4419,0.5811070001606734,0.5348767263553691,0.47852681935251823,0.45040513709262875,0.4203964133262308,0.4196399096175762,0.3911119092709912,0.369176675466476,0.3568737752496657,0
juxtaposition,2,6,9,64,181,435,948,1778,3011,-0.5076667044570223,0.05181510068222875,0.2173544792892315,0.2614992942388611,0.32189241052314455,0.3098280586976155,0.2907982800321865,0.2923758179816345,0.28596793269161414,0
mainstream,0,2,10,22,66,156,393,823,1518,NaN,0.615968729710179,0.6798494229764338,0.6872516444953872,0.6684598715493939,0.5986827230369572,0.5914552806108393,0.5470229486862305,0.507890046389805,0
self-determination,33,67,130,268,537,976,1639,2557,3696,0.46654079041249175,0.4304108810613835,0.4218044800564687,0.4136901221029358,0.40583153475681943,0.3841287823003588,0.3556157939833589,0.3356900590366572,0.3172705606566837,0
medication,161,276,457,680,989,1363,1924,2717,3967,0.6067438261074178,0.5650784465810171,0.5510082039276977,0.5311659057587516,0.5114676936258604,0.4846375013048742,0.4508714282798606,0.4133035051904917,0.37690512632796624,0
householder,3,5,14,26,46,74,152,276,551,-0.29320231582739964,-0.3834697408338144,-0.13820991721405906,-0.18504162622826476,0.017536290336512828,0.07856497081396357,0.10843510769482699,0.121558113273242,0.14889193801733586,0
sophistication,8,21,62,170,376,788,1540,2492,3822,0.39240701541505857,0.4936697144790921,0.40305151922172777,0.3747579795446024,0.3923930716102504,0.3626477755634866,0.3431402985197417,0.32736094353098844,0.30769891105502417,0
portrayal,6,10,25,50,127,270,586,1142,2015,0.1204520601316675,0.288452468589432,0.40342478270058707,0.45904308138896327,0.4554343677478668,0.4399602645498926,0.4412844869989236,0.4153058540645106,0.380176880267016,0
configuration,19,90,293,624,1242,2019,3087,4388,5000,0.2551978201526753,0.3300515508751276,0.33302879754697345,0.33797889607952164,0.35208082835396604,0.34363072003390704,0.34651919066648657,0.3430041862735789,0.3429436324951578,0
sawmill,11,22,45,87,180,343,711,1377,2360,0.01151804802800818,0.1897036877322296,0.2937147482965931,0.3291434739853355,0.3376104885818976,0.33124394789846495,0.32682413696914564,0.3214188584235846,0.3197647653310468,0
striker,0,0,0,6,27,75,234,619,1479,NaN,NaN,NaN,0.18792960005643367,0.32256478309910896,0.27345442116490104,0.24824746572962367,0.24720505292031167,0.2551776754913578,0
girlfriend,27,55,145,318,709,1399,2467,3901,5000,0.4509901343040646,0.4826604918518353,0.4512303407156359,0.4336334626752959,0.4040354507710327,0.3788574032586595,0.35071729126391255,0.32583214655964693,0.31576085741812004,0
attractiveness,5,13,30,88,190,432,843,1497,2555,-0.445997852612663,-0.3969081219742624,-0.15415045275597808,0.00957713631889718,0.12302849020563086,0.18833937286387914,0.21406554938116482,0.2316649017569836,0.2477938193095456,0
heyday,0,0,0,2,4,13,58,200,547,NaN,NaN,NaN,0.8679502525222749,0.8962094363841692,0.6399683499521084,0.570729802774991,0.4930598962768087,0.46307876276901333,0
distributor,10,18,34,71,167,340,647,1161,2061,0.7272374555201928,0.6023145977491744,0.5717729037765794,0.5832680236526352,0.5757710690790264,0.5577588909564002,0.5275256496881602,0.5229896277167446,0.5027917511819435,0
tactic,3,5,10,32,70,191,445,973,1925,0.778326699016767,0.8320819691111424,0.5829614541259078,0.6035738814393359,0.651436624067765,0.5527149544024313,0.5238148020327028,0.4965580839494346,0.44554392741401744,0
electrician,11,18,36,67,136,264,529,1027,1819,0.5445940993833346,0.443986102015855,0.4652110656123923,0.41422379676578724,0.40096334967648145,0.42610122815424606,0.4388471389210855,0.43704743839245835,0.4204168652897372,0
banjo,55,80,125,177,265,473,847,1665,3091,0.4166423450985216,0.3685849723266321,0.36695614173504915,0.4119099996981937,0.38179233772569,0.36587790507831436,0.34023755697322255,0.3052681325211165,0.29446046473116205,0
perturbation,18,31,52,97,167,291,503,859,1482,-0.4565900796212252,-0.24185826576672473,-0.21817666755932075,-0.19030689378893936,-0.16370496425380773,-0.10703885189221557,-0.0668677810021383,-0.032900923781019026,0.00301790121019338,0
cuisine,4,6,11,20,53,127,306,661,1328,0.392846109646874,0.5403045925515725,0.4778893691186031,0.5306718513429087,0.39127496988977645,0.3554555375807709,0.2735909926001605,0.24316275517749253,0.21713240974894948,0
falsity,39,104,227,435,812,1360,2117,3086,4383,-0.003417607452582808,-0.02031033590288568,0.051383869861697656,0.10061386457424333,0.1475092284033814,0.17043549796084986,0.17751225597210454,0.1812880970988026,0.18353712717999676,0
paperback,13,21,33,63,107,210,384,682,1222,0.6580800659249104,0.4672477044707071,0.3190238504363053,0.42616987341509616,0.40412877093799415,0.38420270848392457,0.4063402300958132,0.42197162170460567,0.425439765429819,0
backdrop,2,2,4,10,23,53,143,366,898,0.6338532511678128,0.6338532511678128,0.5240836075372376,0.6342293073399572,0.5448852739953902,0.4920665953943626,0.39647781283803935,0.4118695976379725,0.39666719778556153,0
classmate,10,20,33,70,146,286,522,914,1442,-0.038059249084953686,0.045852420038204875,0.17007373121634117,0.27069510944461384,0.364653894692571,0.3759347220594672,0.38007537031766336,0.37778212649123183,0.37218042937866463,0
amalgamation,3,6,21,95,264,641,1376,2441,3891,0.37388637603360003,0.21824828778524274,0.13726405604502942,0.24555824374182997,0.30910065748606375,0.3125861016342105,0.32435171084674036,0.318142794213534,0.31509414529569413,0
racism,51,89,156,281,509,846,1399,2174,3388,0.6152834962877906,0.6292327637895065,0.5719135685993267,0.5172916251857275,0.48006116937255505,0.4478209570322652,0.40886266245746183,0.3694350351584824,0.3553534504020969,0
trademark,0,1,1,1,3,21,82,296,814,NaN,0.4989693673049703,0.4989693673049703,0.4989693673049703,0.6897622358230664,0.5994745048831546,0.5673247605138109,0.5071784266443786,0.46367828721974913,0
folklore,5,8,14,32,81,177,404,820,1637,-0.1350636999579409,0.21518167908974753,0.4176587242224988,0.3724436883298095,0.4120159158415968,0.4264164812330818,0.4033176188585335,0.39133915562372934,0.3729987901004888,0
relativity,211,340,581,855,1290,2028,2996,4292,5000,0.42960660640314996,0.4096232427407049,0.3792398216474035,0.36285399061853363,0.35015474233430094,0.3361460531280975,0.32536131271821866,0.3177415484839521,0.31524645221255626,0
bowler,13,40,79,156,302,569,1090,2023,3625,0.6622660671165994,0.6221537147410999,0.5313147794382614,0.47583918527347063,0.4484824638590353,0.4190382605311079,0.38900991575621674,0.3585769695071001,0.3257246515927489,0
credence,0,0,1,2,7,11,24,71,206,NaN,NaN,-0.6759545923632612,-0.8286893704850361,-0.14512353381547546,0.00835637612395056,-0.09109679177851882,0.04658034963776761,0.15398855158573507,0
pout,3,9,19,49,93,219,532,1155,2293,0.012039903680770606,0.32098566694572095,0.17970938671259798,0.18274844220903835,0.07045186242645657,0.09463897686101984,0.14341541902702445,0.13326524112607294,0.1407303793882268,0
